2013,4,24,1,0,0,-4.2,-4.1,-4,87,86,97,0,0,245,286,4.5,1.2,1.7,8.5,232,19.1,0
2013,4,24,2,0,0,-4.4,-4.1,-4.4,80,79,97,0,0,216,280,4.9,1.6,2,8.7,242,17.2,0
2013,4,24,3,0,0,-4.1,-3.7,-4.5,77,73,97,NaN,6,217,280,4.7,1.5,1.7,7.9,252,21.6,0
2013,4,24,4,0,0,-4.9,-4.3,-4.5,82,79,97,46,33,216,272,2.2,0.9,0,6.7,254,55.9,0
2013,4,24,5,0,0,-4.8,-3.8,-3.2,80,79,98,206,164,224,271,0.7,0.6,0,2.3,NaN,65.9,0
2013,4,24,6,0,0,-3.9,-3.4,-1.3,77,77,99,279,224,232,281,0.9,0.6,0,2,11,66.6,0
2013,4,24,7,0,0,-2.3,-2.2,-2.3,67,66,98,432,344,230,291,2.4,0.9,0,5.2,225,38.1,0
2013,4,24,8,0,0,-1.4,-1.3,-2,72,69,98,518,420,268,303,2.5,1.1,0,6.3,222,31.9,0
2013,4,24,9,0,0,-2.1,-1.9,-2.2,73,70,98,417,344,271,302,2.3,1,0.3,5.8,234,58.5,0
2013,4,24,10,0,0,-1.6,-1.3,-2.5,70,67,98,559,453,267,305,3.1,1.7,0.4,8.6,174,54.1,0
2013,4,24,11,0,0,-1.8,-1.9,-1.8,79,77,98,586,480,280,309,2.8,1.3,0.2,7.9,125,48.5,0
2013,4,24,12,0,0,-1.2,-1.2,-0.4,72,70,99,672,543,275,312,2.6,1.6,0,7.5,249,63.5,0
2013,4,24,13,0,0,-1.7,-1.9,-1.3,75,71,98,456,377,280,307,3,1.3,0,10.2,249,50.9,0
2013,4,24,14,0,0,-4,-3.5,-4.9,74,69,96,450,368,254,296,7,0.9,2,9.9,277,12.7,0
2013,4,24,15,0,0,-4.3,-3.7,-5.4,75,65,95,453,372,262,293,8.9,1.2,6.2,12.7,269,7.9,0
2013,4,24,16,0,0,-4.2,-3.8,-5.1,75,69,96,233,193,261,291,6.5,1.3,2.2,11.8,263,16.7,0
2013,4,24,17,0,0,-4.8,-4.4,-5.5,78,70,96,145,121,255,289,8.6,1.6,3.1,13.1,270,11.1,0
2013,4,24,18,0,0,-5.2,-4.8,-5.5,83,77,96,59,50,258,287,7.8,1.1,4.6,11,269,10.6,0
2013,4,24,19,0,0,-5.6,-5.3,-5.7,87,80,96,22,19,257,286,8.7,1.3,5.2,11.5,270,8.2,0
2013,4,24,20,0,0,-6.2,-5.7,-6,91,81,96,NaN,3,241,284,10.1,1,7.8,12.4,270,6.2,0
2013,4,24,21,0,0,-6.2,-5.7,-6.2,84,77,96,NaN,0,221,280,8.5,0.8,6.2,10.4,271,6.1,0
2013,4,24,22,0,0,-7.1,-6.6,-6.8,89,82,95,NaN,0,202,276,9.3,0.8,7.6,11,272,5,0
