180,190,10,0,0,0,0.47,0.47,185,1.9,0.047,0.758,3
190,200,10,0,0,0,0.35,0.35,195,2,0.035,0.793,3
200,210,10,0,0,0,0.4,0.4,205,2.1,0.04,0.833,3
0,10,10,0,0,0,0.36,0.36,5,0.1,0.036,0.036,4
10,20,10,0,0,0,0.34,0.34,15,0.2,0.034,0.07,4
20,30,10,0,0,0,0.28,0.28,25,0.3,0.028,0.098,4
30,40,10,0,0,0,0.31,0.31,35,0.4,0.031,0.129,4
40,50,10,0,0,0,0.38,0.38,45,0.5,0.038,0.167,4
50,60,10,0,0,0,0.36,0.36,55,0.6,0.036,0.203,4
60,70,10,0,0,0,0.45,0.45,65,0.7,0.045,0.248,4
70,80,10,0,0,0,0.42,0.42,75,0.8,0.042,0.29,4
80,90,10,0,0,0,0.45,0.45,85,0.9,0.045,0.335,4
90,100,10,0,0,0,0.45,0.45,95,1,0.045,0.38,4
100,110,10,0,0,0,0.45,0.45,105,1.1,0.045,0.425,4
110,120,10,0,0,0,0.49,0.49,115,1.2,0.049,0.474,4
120,130,10,0,0,0,0.47,0.47,125,1.3,0.047,0.521,4
130,140,10,0,0,0,0.45,0.45,135,1.4,0.045,0.566,4
140,150,10,0,0,0,0.43,0.43,145,1.5,0.043,0.609,4
150,160,10,0,0,0,0.5,0.5,155,1.6,0.05,0.659,4
160,170,10,0,0,0,0.51,0.51,165,1.7,0.051,0.71,4
170,180,10,0,0,0,0.5,0.5,175,1.8,0.05,0.76,4
180,190,10,0,0,0,0.49,0.49,185,1.9,0.049,0.809,4
190,200,10,0,0,0,0.46,0.46,195,2,0.046,0.855,4
200,210,10,0,0,0,0.45,0.45,205,2.1,0.045,0.9,4
210,220,10,0,0,0,0.52,0.52,215,2.2,0.052,0.952,4
220,230,10,0,0,0,0.48,0.48,225,2.3,0.048,1,4
230,240,10,0,0,0,0.47,0.47,235,2.4,0.047,1.047,4
240,250,10,0,0,0,0.47,0.47,245,2.5,0.047,1.094,4
250,260,10,0,0,0,0.47,0.47,255,2.6,0.047,1.141,4
260,270,10,0,0,0,0.47,0.47,265,2.7,0.047,1.188,4
0,10,10,0,0,0,0.15,0.15,5,0.1,0.015,0.015,5
10,20,10,0,0,0,0.29,0.29,15,0.2,0.029,0.044,5
20,30,10,0,0,0,0.32,0.32,25,0.3,0.032,0.076,5
30,40,10,0,0,0,0.33,0.33,35,0.4,0.033,0.109,5
40,50,10,0,0,0,0.3,0.3,45,0.5,0.03,0.139,5
50,60,10,0,0,0,0.32,0.32,55,0.6,0.032,0.171,5
60,70,10,0,0,0,0.34,0.34,65,0.7,0.034,0.205,5
70,80,10,0,0,0,0.37,0.37,75,0.8,0.037,0.242,5
80,90,10,0,0,0,0.4,0.4,85,0.9,0.04,0.282,5
90,100,10,0,0,0,0.44,0.44,95,1,0.044,0.326,5
100,110,10,0,0,0,0.41,0.41,105,1.1,0.041,0.367,5
110,140,30,8,650,0,0,0.431044638,125,1.4,0.129313391,0.496313391,5
140,170,30,8,620,0,0,0.41115027,155,1.7,0.123345081,0.619658472,5
170,197,27,8,606,0,0,0.446518035,183.5,1.97,0.120559869,0.740218342,5
197,227,30,8,460,0,0,0.305046974,212,2.27,0.091514092,0.831732434,5
227,250,23,8,560,0,0,0.484384609,238.5,2.5,0.11140846,0.943140894,5
250,270,20,8,470,0,0,0.467517645,260,2.7,0.093503529,1.036644423,5
270,300,30,8,720,0,0,0.477464829,285,3,0.143239449,1.179883872,5
300,334,34,8,880,0,0,0.514913051,317,3.34,0.175070437,1.354954309,5
334,360,26,8,650,0,0,0.497359197,347,3.6,0.129313391,1.484267701,5
360,389,29,8,710,0,0,0.487069007,374.5,3.89,0.141250012,1.625517712,5
389,420,31,8,780,0,0,0.500567966,404.5,4.2,0.15517607,1.780693782,5
420,443,23,8,600,0,0,0.51898351,431.5,4.43,0.119366207,1.900059989,5
443,469,26,8,660,0,0,0.505010877,456,4.69,0.131302828,2.031362817,5
469,495,26,8,650,0,0,0.497359197,482,4.95,0.129313391,2.160676209,5
