648589.504489,7535819.98562,521
648553.116643,7536923.27732,891
648558.809913,7537023.33043,480
648564.516216,7537122.38392,680
648570.196429,7537223.43664,520
648575.889675,7537323.48975,918
648581.595953,7537422.54324,840
648487.236075,7537528.28958,1327
648453.050499,7536929.97021,505
648458.75681,7537029.02369,684
648464.463112,7537128.07717,486
648470.143324,7537229.12989,785
648475.836569,7537329.18299,699
648481.542847,7537428.23648,948
648388.195636,7537532.99623,1395
648341.610841,7536735.5573,1310
648347.304127,7536835.61039,1428
648358.703714,7537034.71696,967
648364.396975,7537134.77005,635
648370.090228,7537234.82314,571
648375.796513,7537333.87662,552
648382.476326,7537434.94237,950
648242.557374,7536741.26363,1455
648248.250659,7536841.31672,1105
648253.943936,7536941.3698,941
648259.650245,7537040.42326,897
648265.343505,7537140.47635,1029
648271.036757,7537240.52943,1440
648276.743042,7537339.5829,1490
